zone,direction,year,month,n_trips,log_n_trips,post,Borough,zone_name,service_zone,crz_zone,charged_share_2024_geo
155,pickup,2025,3,56580,10.943410844855558,1,Brooklyn,Marine Park/Mill Basin,Boro Zone,false,0.0195
155,pickup,2025,4,52854,10.87528867433785,1,Brooklyn,Marine Park/Mill Basin,Boro Zone,false,0.0195
155,pickup,2025,5,58170,10.971125036904807,1,Brooklyn,Marine Park/Mill Basin,Boro Zone,false,0.0195
155,pickup,2025,6,57344,10.956823496334602,1,Brooklyn,Marine Park/Mill Basin,Boro Zone,false,0.0195
156,dropoff,2024,2,22275,10.01122025233901,0,Staten Island,Mariners Harbor,Boro Zone,false,0.0163
156,dropoff,2024,3,24617,10.111192540161147,0,Staten Island,Mariners Harbor,Boro Zone,false,0.0163
156,dropoff,2024,4,21987,9.99820664859396,0,Staten Island,Mariners Harbor,Boro Zone,false,0.0163
156,dropoff,2024,5,23063,10.045984880764673,0,Staten Island,Mariners Harbor,Boro Zone,false,0.0163
156,dropoff,2024,6,22205,10.008072767726203,0,Staten Island,Mariners Harbor,Boro Zone,false,0.0163
156,dropoff,2025,2,22877,10.037887318015784,1,Staten Island,Mariners Harbor,Boro Zone,false,0.0163
156,dropoff,2025,3,24320,10.099054336080103,1,Staten Island,Mariners Harbor,Boro Zone,false,0.0163
156,dropoff,2025,4,23056,10.045681318239303,1,Staten Island,Mariners Harbor,Boro Zone,false,0.0163
156,dropoff,2025,5,25062,10.129108033725231,1,Staten Island,Mariners Harbor,Boro Zone,false,0.0163
156,dropoff,2025,6,24313,10.098766465702033,1,Staten Island,Mariners Harbor,Boro Zone,false,0.0163
156,pickup,2024,2,26190,10.173132937501757,0,Staten Island,Mariners Harbor,Boro Zone,false,0.0124
156,pickup,2024,3,28718,10.265279382854322,0,Staten Island,Mariners Harbor,Boro Zone,false,0.0124
156,pickup,2024,4,25677,10.153350928549719,0,Staten Island,Mariners Harbor,Boro Zone,false,0.0124
156,pickup,2024,5,27111,10.207694828570066,0,Staten Island,Mariners Harbor,Boro Zone,false,0.0124
156,pickup,2024,6,26193,10.173247478478917,0,Staten Island,Mariners Harbor,Boro Zone,false,0.0124
156,pickup,2025,2,27050,10.205442284274628,1,Staten Island,Mariners Harbor,Boro Zone,false,0.0124
156,pickup,2025,3,29068,10.277393191736527,1,Staten Island,Mariners Harbor,Boro Zone,false,0.0124
156,pickup,2025,4,27604,10.225715968740493,1,Staten Island,Mariners Harbor,Boro Zone,false,0.0124
156,pickup,2025,5,30230,10.316590087773504,1,Staten Island,Mariners Harbor,Boro Zone,false,0.0124
156,pickup,2025,6,28983,10.274464730185619,1,Staten Island,Mariners Harbor,Boro Zone,false,0.0124
157,dropoff,2024,2,56527,10.942473679094304,0,Queens,Maspeth,Boro Zone,false,0.0864
157,dropoff,2024,3,63424,11.05759761768966,0,Queens,Maspeth,Boro Zone,false,0.0864
157,dropoff,2024,4,56279,10.938076742769116,0,Queens,Maspeth,Boro Zone,false,0.0864
157,dropoff,2024,5,62446,11.042057462261363,0,Queens,Maspeth,Boro Zone,false,0.0864
157,dropoff,2024,6,64471,11.0739707892748,0,Queens,Maspeth,Boro Zone,false,0.0864
157,dropoff,2025,2,59051,10.986156756283131,1,Queens,Maspeth,Boro Zone,false,0.0864
157,dropoff,2025,3,62843,11.048394831522833,1,Queens,Maspeth,Boro Zone,false,0.0864
157,dropoff,2025,4,56685,10.9452649044517,1,Queens,Maspeth,Boro Zone,false,0.0864
157,dropoff,2025,5,75399,11.230549291308629,1,Queens,Maspeth,Boro Zone,false,0.0864
157,dropoff,2025,6,68237,11.130742218713836,1,Queens,Maspeth,Boro Zone,false,0.0864
157,pickup,2024,2,60062,11.003132641016187,0,Queens,Maspeth,Boro Zone,false,0.0943
157,pickup,2024,3,66995,11.112373268722708,0,Queens,Maspeth,Boro Zone,false,0.0943
157,pickup,2024,4,58840,10.982577174715374,0,Queens,Maspeth,Boro Zone,false,0.0943
157,pickup,2024,5,65554,11.09062950945059,0,Queens,Maspeth,Boro Zone,false,0.0943
157,pickup,2024,6,67621,11.121673864676634,0,Queens,Maspeth,Boro Zone,false,0.0943
157,pickup,2025,2,60710,11.01386370812448,1,Queens,Maspeth,Boro Zone,false,0.0943
157,pickup,2025,3,66064,11.098379248125871,1,Queens,Maspeth,Boro Zone,false,0.0943
157,pickup,2025,4,58792,10.981761070208707,1,Queens,Maspeth,Boro Zone,false,0.0943
157,pickup,2025,5,77727,11.260957966342442,1,Queens,Maspeth,Boro Zone,false,0.0943
157,pickup,2025,6,71495,11.177382796166947,1,Queens,Maspeth,Boro Zone,false,0.0943
158,dropoff,2024,2,104172,11.553798658179808,0,Manhattan,Meatpacking/West Village West,Yellow Zone,true,1.0
158,dropoff,2024,3,111777,11.624261094030896,0,Manhattan,Meatpacking/West Village West,Yellow Zone,true,1.0
158,dropoff,2024,4,108676,11.59612625756299,0,Manhattan,Meatpacking/West Village West,Yellow Zone,true,1.0
158,dropoff,2024,5,114130,11.645093428547646,0,Manhattan,Meatpacking/West Village West,Yellow Zone,true,1.0
158,dropoff,2024,6,112920,11.634434882367426,0,Manhattan,Meatpacking/West Village West,Yellow Zone,true,1.0
158,dropoff,2025,2,98498,11.497791522385512,1,Manhattan,Meatpacking/West Village West,Yellow Zone,true,1.0
158,dropoff,2025,3,101069,11.523558730886982,1,Manhattan,Meatpacking/West Village West,Yellow Zone,true,1.0
158,dropoff,2025,4,107031,11.580873791109585,1,Manhattan,Meatpacking/West Village West,Yellow Zone,true,1.0
158,dropoff,2025,5,111179,11.618896794043552,1,Manhattan,Meatpacking/West Village West,Yellow Zone,true,1.0
158,dropoff,2025,6,101133,11.524191761244122,1,Manhattan,Meatpacking/West Village West,Yellow Zone,true,1.0
158,pickup,2024,2,117439,11.673674328825713,0,Manhattan,Meatpacking/West Village West,Yellow Zone,true,1.0
158,pickup,2024,3,126393,11.747151379414543,0,Manhattan,Meatpacking/West Village West,Yellow Zone,true,1.0
158,pickup,2024,4,121968,11.711513994228055,0,Manhattan,Meatpacking/West Village West,Yellow Zone,true,1.0
158,pickup,2024,5,130395,11.778323584181274,0,Manhattan,Meatpacking/West Village West,Yellow Zone,true,1.0
158,pickup,2024,6,127300,11.754301784545499,0,Manhattan,Meatpacking/West Village West,Yellow Zone,true,1.0
158,pickup,2025,2,110853,11.615960278277704,1,Manhattan,Meatpacking/West Village West,Yellow Zone,true,1.0
158,pickup,2025,3,114445,11.647849637226749,1,Manhattan,Meatpacking/West Village West,Yellow Zone,true,1.0
158,pickup,2025,4,119199,11.688549644316451,1,Manhattan,Meatpacking/West Village West,Yellow Zone,true,1.0
158,pickup,2025,5,125301,11.738474121698282,1,Manhattan,Meatpacking/West Village West,Yellow Zone,true,1.0
158,pickup,2025,6,113895,11.643032250315445,1,Manhattan,Meatpacking/West Village West,Yellow Zone,true,1.0
159,dropoff,2024,2,90392,11.411911046889083,0,Bronx,Melrose South,Boro Zone,false,0.0393
159,dropoff,2024,3,101145,11.524310409836792,0,Bronx,Melrose South,Boro Zone,false,0.0393
159,dropoff,2024,4,91814,11.427520070427432,0,Bronx,Melrose South,Boro Zone,false,0.0393
159,dropoff,2024,5,92476,11.434704430375628,0,Bronx,Melrose South,Boro Zone,false,0.0393
159,dropoff,2024,6,86987,11.373513961184294,0,Bronx,Melrose South,Boro Zone,false,0.0393
159,dropoff,2025,2,92381,11.433676608779873,1,Bronx,Melrose South,Boro Zone,false,0.0393
159,dropoff,2025,3,101412,11.526946706332483,1,Bronx,Melrose South,Boro Zone,false,0.0393
159,dropoff,2025,4,92675,11.436854028018933,1,Bronx,Melrose South,Boro Zone,false,0.0393
159,dropoff,2025,5,96337,11.475607739985847,1,Bronx,Melrose South,Boro Zone,false,0.0393
159,dropoff,2025,6,88534,11.391141938008436,1,Bronx,Melrose South,Boro Zone,false,0.0393
159,pickup,2024,2,88109,11.38632996334682,0,Bronx,Melrose South,Boro Zone,false,0.0421
159,pickup,2024,3,97503,11.487638425743345,0,Bronx,Melrose South,Boro Zone,false,0.0421
159,pickup,2024,4,89370,11.400540334375437,0,Bronx,Melrose South,Boro Zone,false,0.0421
159,pickup,2024,5,89952,11.407031473706258,0,Bronx,Melrose South,Boro Zone,false,0.0421
159,pickup,2024,6,85321,11.354175893097942,0,Bronx,Melrose South,Boro Zone,false,0.0421
159,pickup,2025,2,90368,11.41164550141286,1,Bronx,Melrose South,Boro Zone,false,0.0421
159,pickup,2025,3,97437,11.486961294292419,1,Bronx,Melrose South,Boro Zone,false,0.0421
159,pickup,2025,4,89836,11.405741064823614,1,Bronx,Melrose South,Boro Zone,false,0.0421
159,pickup,2025,5,94624,11.457666422652204,1,Bronx,Melrose South,Boro Zone,false,0.0421
159,pickup,2025,6,87647,11.38107266272426,1,Bronx,Melrose South,Boro Zone,false,0.0421
160,dropoff,2024,2,40395,10.606461293913808,0,Queens,Middle Village,Boro Zone,false,0.074
160,dropoff,2024,3,44799,10.709941096725379,0,Queens,Middle Village,Boro Zone,false,0.074
160,dropoff,2024,4,41983,10.645020053422533,0,Queens,Middle Village,Boro Zone,false,0.074
160,dropoff,2024,5,44912,10.712460298601664,0,Queens,Middle Village,Boro Zone,false,0.074
160,dropoff,2024,6,44040,10.692853590836616,0,Queens,Middle Village,Boro Zone,false,0.074
160,dropoff,2025,2,42773,10.66366234138441,1,Queens,Middle Village,Boro Zone,false,0.074
160,dropoff,2025,3,45757,10.731100064464005,1,Queens,Middle Village,Boro Zone,false,0.074
160,dropoff,2025,4,44660,10.70683352539415,1,Queens,Middle Village,Boro Zone,false,0.074
160,dropoff,2025,5,49271,10.805090951658405,1,Queens,Middle Village,Boro Zone,false,0.074
160,dropoff,2025,6,47497,10.768421830133452,1,Queens,Middle Village,Boro Zone,false,0.074
160,pickup,2024,2,39554,10.585422105881971,0,Queens,Middle Village,Boro Zone,false,0.0558
160,pickup,2024,3,44150,10.695348206032106,0,Queens,Middle Village,Boro Zone,false,0.0558
160,pickup,2024,4,40969,10.620570962139544,0,Queens,Middle Village,Boro Zone,false,0.0558
160,pickup,2024,5,43860,10.688758021971879,0,Queens,Middle Village,Boro Zone,false,0.0558
160,pickup,2024,6,43129,10.671950903655498,0,Queens,Middle Village,Boro Zone,false,0.0558
160,pickup,2025,2,41547,10.634580595510828,1,Queens,Middle Village,Boro Zone,false,0.0558
160,pickup,2025,3,44332,10.699462042895544,1,Queens,Middle Village,Boro Zone,false,0.0558
160,pickup,2025,4,43856,10.688666818542567,1,Queens,Middle Village,Boro Zone,false,0.0558
160,pickup,2025,5,48121,10.781473951252568,1,Queens,Middle Village,Boro Zone,false,0.0558
160,pickup,2025,6,46747,10.752505361534784,1,Queens,Middle Village,Boro Zone,false,0.0558
161,dropoff,2024,2,207010,12.2405223802594,0,Manhattan,Midtown Center,Yellow Zone,true,1.0
161,dropoff,2024,3,218869,12.296228656305502,0,Manhattan,Midtown Center,Yellow Zone,true,1.0
161,dropoff,2024,4,212093,12.264780136707824,0,Manhattan,Midtown Center,Yellow Zone,true,1.0
161,dropoff,2024,5,220568,12.303961316349284,0,Manhattan,Midtown Center,Yellow Zone,true,1.0
161,dropoff,2024,6,203554,12.223686604929396,0,Manhattan,Midtown Center,Yellow Zone,true,1.0
161,dropoff,2025,2,202372,12.21786286690465,1,Manhattan,Midtown Center,Yellow Zone,true,1.0
161,dropoff,2025,3,206674,12.238897951594595,1,Manhattan,Midtown Center,Yellow Zone,true,1.0
161,dropoff,2025,4,210891,12.259096691303094,1,Manhattan,Midtown Center,Yellow Zone,true,1.0
161,dropoff,2025,5,210795,12.258641376202956,1,Manhattan,Midtown Center,Yellow Zone,true,1.0
161,dropoff,2025,6,202579,12.218885212907152,1,Manhattan,Midtown Center,Yellow Zone,true,1.0
161,pickup,2024,2,232689,12.357458077008477,0,Manhattan,Midtown Center,Yellow Zone,true,1.0
161,pickup,2024,3,240815,12.391784282835518,0,Manhattan,Midtown Center,Yellow Zone,true,1.0
161,pickup,2024,4,237322,12.377173147776812,0,Manhattan,Midtown Center,Yellow Zone,true,1.0
161,pickup,2024,5,245637,12.41161011537413,0,Manhattan,Midtown Center,Yellow Zone,true,1.0
161,pickup,2024,6,226957,12.332515851207145,0,Manhattan,Midtown Center,Yellow Zone,true,1.0
161,pickup,2025,2,228961,12.341306962355862,1,Manhattan,Midtown Center,Yellow Zone,true,1.0
161,pickup,2025,3,238715,12.383025650737968,1,Manhattan,Midtown Center,Yellow Zone,true,1.0
161,pickup,2025,4,235033,12.367481208799468,1,Manhattan,Midtown Center,Yellow Zone,true,1.0
161,pickup,2025,5,239074,12.384528406421168,1,Manhattan,Midtown Center,Yellow Zone,true,1.0
161,pickup,2025,6,224857,12.323219923579956,1,Manhattan,Midtown Center,Yellow Zone,true,1.0
162,dropoff,2024,2,154488,11.947871702400562,0,Manhattan,Midtown East,Yellow Zone,true,1.0
162,dropoff,2024,3,170096,12.044118262528386,0,Manhattan,Midtown East,Yellow Zone,true,1.0
162,dropoff,2024,4,161846,11.994400544807407,0,Manhattan,Midtown East,Yellow Zone,true,1.0
162,dropoff,2024,5,169781,12.042264650249875,0,Manhattan,Midtown East,Yellow Zone,true,1.0
162,dropoff,2024,6,171321,12.05129426874239,0,Manhattan,Midtown East,Yellow Zone,true,1.0
162,dropoff,2025,2,146993,11.898140245579432,1,Manhattan,Midtown East,Yellow Zone,true,1.0
162,dropoff,2025,3,155328,11.953294289086273,1,Manhattan,Midtown East,Yellow Zone,true,1.0
162,dropoff,2025,4,156796,11.962700876368972,1,Manhattan,Midtown East,Yellow Zone,true,1.0
162,dropoff,2025,5,161636,11.9931021725363,1,Manhattan,Midtown East,Yellow Zone,true,1.0
162,dropoff,2025,6,162406,11.997854651840044,1,Manhattan,Midtown East,Yellow Zone,true,1.0
162,pickup,2024,2,156941,11.963625217523022,0,Manhattan,Midtown East,Yellow Zone,true,1.0
162,pickup,2024,3,168143,12.032570086804412,0,Manhattan,Midtown East,Yellow Zone,true,1.0
162,pickup,2024,4,159100,11.977288214325878,0,Manhattan,Midtown East,Yellow Zone,true,1.0
162,pickup,2024,5,164692,12.01183234182269,0,Manhattan,Midtown East,Yellow Zone,true,1.0
162,pickup,2024,6,157216,11.965375934968375,0,Manhattan,Midtown East,Yellow Zone,true,1.0
162,pickup,2025,2,152337,11.933850450940435,1,Manhattan,Midtown East,Yellow Zone,true,1.0
162,pickup,2025,3,157849,11.969394158837785,1,Manhattan,Midtown East,Yellow Zone,true,1.0
162,pickup,2025,4,158497,11.97349094467555,1,Manhattan,Midtown East,Yellow Zone,true,1.0
162,pickup,2025,5,162566,11.998839352139935,1,Manhattan,Midtown East,Yellow Zone,true,1.0
162,pickup,2025,6,157005,11.964032930957094,1,Manhattan,Midtown East,Yellow Zone,true,1.0
163,dropoff,2024,2,139034,11.842473786518617,0,Manhattan,Midtown North,Yellow Zone,true,1.0
163,dropoff,2024,3,147529,11.901780045606257,0,Manhattan,Midtown North,Yellow Zone,true,1.0
163,dropoff,2024,4,142333,11.865924661619536,0,Manhattan,Midtown North,Yellow Zone,true,1.0
163,dropoff,2024,5,147799,11.903608521573485,0,Manhattan,Midtown North,Yellow Zone,true,1.0
163,dropoff,2024,6,138549,11.838979332654107,0,Manhattan,Midtown North,Yellow Zone,true,1.0
163,dropoff,2025,2,135158,11.814199743441444,1,Manhattan,Midtown North,Yellow Zone,true,1.0
163,dropoff,2025,3,138002,11.835023456787946,1,Manhattan,Midtown North,Yellow Zone,true,1.0
163,dropoff,2025,4,138901,11.841516728140565,1,Manhattan,Midtown North,Yellow Zone,true,1.0
163,dropoff,2025,5,144108,11.878318297448685,1,Manhattan,Midtown North,Yellow Zone,true,1.0
163,dropoff,2025,6,132917,11.797480152246928,1,Manhattan,Midtown North,Yellow Zone,true,1.0
163,pickup,2024,2,163001,12.001511614739405,0,Manhattan,Midtown North,Yellow Zone,true,1.0
163,pickup,2024,3,173694,12.065050409318262,0,Manhattan,Midtown North,Yellow Zone,true,1.0
163,pickup,2024,4,166069,12.020158643625495,0,Manhattan,Midtown North,Yellow Zone,true,1.0
163,pickup,2024,5,175905,12.077699355563274,0,Manhattan,Midtown North,Yellow Zone,true,1.0
163,pickup,2024,6,162266,11.996992242955525,0,Manhattan,Midtown North,Yellow Zone,true,1.0
163,pickup,2025,2,156987,11.963918278354354,1,Manhattan,Midtown North,Yellow Zone,true,1.0
163,pickup,2025,3,162188,11.99651143518923,1,Manhattan,Midtown North,Yellow Zone,true,1.0
163,pickup,2025,4,163786,12.00631597666286,1,Manhattan,Midtown North,Yellow Zone,true,1.0
163,pickup,2025,5,173385,12.063269834396477,1,Manhattan,Midtown North,Yellow Zone,true,1.0
163,pickup,2025,6,159639,11.980670295048839,1,Manhattan,Midtown North,Yellow Zone,true,1.0
164,dropoff,2024,2,175209,12.073734826028055,0,Manhattan,Midtown South,Yellow Zone,true,1.0
164,dropoff,2024,3,189770,12.153568091548024,0,Manhattan,Midtown South,Yellow Zone,true,1.0
164,dropoff,2024,4,173999,12.066804831053714,0,Manhattan,Midtown South,Yellow Zone,true,1.0
164,dropoff,2024,5,185033,12.128289466531308,0,Manhattan,Midtown South,Yellow Zone,true,1.0
164,dropoff,2024,6,174555,12.069995157210286,0,Manhattan,Midtown South,Yellow Zone,true,1.0
164,dropoff,2025,2,163815,12.006493021299939,1,Manhattan,Midtown South,Yellow Zone,true,1.0
164,dropoff,2025,3,167623,12.029472689118318,1,Manhattan,Midtown South,Yellow Zone,true,1.0
164,dropoff,2025,4,162384,11.9977191796886,1,Manhattan,Midtown South,Yellow Zone,true,1.0
164,dropoff,2025,5,172788,12.05982068849627,1,Manhattan,Midtown South,Yellow Zone,true,1.0
164,dropoff,2025,6,160052,11.983254041414904,1,Manhattan,Midtown South,Yellow Zone,true,1.0
164,pickup,2024,2,205218,12.231828107729884,0,Manhattan,Midtown South,Yellow Zone,true,1.0
164,pickup,2024,3,223041,12.315110890044963,0,Manhattan,Midtown South,Yellow Zone,true,1.0
164,pickup,2024,4,203271,12.222295343106017,0,Manhattan,Midtown South,Yellow Zone,true,1.0
164,pickup,2024,5,220229,12.302423193055185,0,Manhattan,Midtown South,Yellow Zone,true,1.0
164,pickup,2024,6,208807,12.249165659332888,0,Manhattan,Midtown South,Yellow Zone,true,1.0
164,pickup,2025,2,193319,12.172096953175105,1,Manhattan,Midtown South,Yellow Zone,true,1.0
164,pickup,2025,3,201612,12.214100337217403,1,Manhattan,Midtown South,Yellow Zone,true,1.0
164,pickup,2025,4,193437,12.172707157043495,1,Manhattan,Midtown South,Yellow Zone,true,1.0
164,pickup,2025,5,206705,12.239047935024127,1,Manhattan,Midtown South,Yellow Zone,true,1.0
164,pickup,2025,6,191678,12.163572159798026,1,Manhattan,Midtown South,Yellow Zone,true,1.0
165,dropoff,2024,2,58248,10.972465036074547,0,Brooklyn,Midwood,Boro Zone,false,0.0469
165,dropoff,2024,3,66295,11.101869758548819,0,Brooklyn,Midwood,Boro Zone,false,0.0469
165,dropoff,2024,4,53985,10.896461509181242,0,Brooklyn,Midwood,Boro Zone,false,0.0469
165,dropoff,2024,5,60808,11.015476638245877,0,Brooklyn,Midwood,Boro Zone,false,0.0469
165,dropoff,2024,6,55869,10.930764943599616,0,Brooklyn,Midwood,Boro Zone,false,0.0469
165,dropoff,2025,2,59863,10.999813897090403,1,Brooklyn,Midwood,Boro Zone,false,0.0469
165,dropoff,2025,3,64678,11.077176391753472,1,Brooklyn,Midwood,Boro Zone,false,0.0469
165,dropoff,2025,4,55056,10.916106128037262,1,Brooklyn,Midwood,Boro Zone,false,0.0469
165,dropoff,2025,5,62571,11.044057190964745,1,Brooklyn,Midwood,Boro Zone,false,0.0469
165,dropoff,2025,6,58374,10.974625864203484,1,Brooklyn,Midwood,Boro Zone,false,0.0469
165,pickup,2024,2,59039,10.985953521461534,0,Brooklyn,Midwood,Boro Zone,false,0.0376
165,pickup,2024,3,67004,11.112507598083578,0,Brooklyn,Midwood,Boro Zone,false,0.0376
165,pickup,2024,4,55875,10.93087233191587,0,Brooklyn,Midwood,Boro Zone,false,0.0376
165,pickup,2024,5,62562,11.043913344017648,0,Brooklyn,Midwood,Boro Zone,false,0.0376
165,pickup,2024,6,56409,10.940383999223585,0,Brooklyn,Midwood,Boro Zone,false,0.0376
165,pickup,2025,2,61489,11.026613576008314,1,Brooklyn,Midwood,Boro Zone,false,0.0376
165,pickup,2025,3,66394,11.1033619699359,1,Brooklyn,Midwood,Boro Zone,false,0.0376
165,pickup,2025,4,57516,10.959818448947631,1,Brooklyn,Midwood,Boro Zone,false,0.0376
165,pickup,2025,5,64967,11.081634727650705,1,Brooklyn,Midwood,Boro Zone,false,0.0376
165,pickup,2025,6,60078,11.003398996935857,1,Brooklyn,Midwood,Boro Zone,false,0.0376
166,dropoff,2024,2,100677,11.51967265142747,0,Manhattan,Morningside Heights,Boro Zone,false,0.2056
166,dropoff,2024,3,99950,11.512425339928546,0,Manhattan,Morningside Heights,Boro Zone,false,0.2056
166,dropoff,2024,4,102487,11.537491240248796,0,Manhattan,Morningside Heights,Boro Zone,false,0.2056
166,dropoff,2024,5,89448,11.401412729827204,0,Manhattan,Morningside Heights,Boro Zone,false,0.2056
166,dropoff,2024,6,74806,11.222653374649349,0,Manhattan,Morningside Heights,Boro Zone,false,0.2056
166,dropoff,2025,2,96061,11.472738685324947,1,Manhattan,Morningside Heights,Boro Zone,false,0.2056
166,dropoff,2025,3,92918,11.439472662761183,1,Manhattan,Morningside Heights,Boro Zone,false,0.2056
166,dropoff,2025,4,100054,11.513465319222695,1,Manhattan,Morningside Heights,Boro Zone,false,0.2056
166,dropoff,2025,5,96077,11.47290523228637,1,Manhattan,Morningside Heights,Boro Zone,false,0.2056
166,dropoff,2025,6,68456,11.13394648209789,1,Manhattan,Morningside Heights,Boro Zone,false,0.2056
166,pickup,2024,2,95370,11.465519342572959,0,Manhattan,Morningside Heights,Boro Zone,false,0.1919
166,pickup,2024,3,94138,11.452517069775134,0,Manhattan,Morningside Heights,Boro Zone,false,0.1919
166,pickup,2024,4,101662,11.529408864228582,0,Manhattan,Morningside Heights,Boro Zone,false,0.1919
166,pickup,2024,5,93462,11.445310215554661,0,Manhattan,Morningside Heights,Boro Zone,false,0.1919
166,pickup,2024,6,69205,11.144828393330803,0,Manhattan,Morningside Heights,Boro Zone,false,0.1919
166,pickup,2025,2,88268,11.38813292000297,1,Manhattan,Morningside Heights,Boro Zone,false,0.1919
