zone,direction,year,month,n_trips,Borough,zone_name,crz_zone,charged_share
175,pickup,2025,4,51,Queens,Oakland Gardens,false,0.0976
175,pickup,2025,5,37,Queens,Oakland Gardens,false,0.0976
175,pickup,2025,6,32,Queens,Oakland Gardens,false,0.0976
176,dropoff,2024,2,12,Staten Island,Oakwood,false,0.33
176,dropoff,2024,3,16,Staten Island,Oakwood,false,0.33
176,dropoff,2024,4,23,Staten Island,Oakwood,false,0.33
176,dropoff,2024,5,24,Staten Island,Oakwood,false,0.33
176,dropoff,2024,6,25,Staten Island,Oakwood,false,0.33
176,dropoff,2025,2,13,Staten Island,Oakwood,false,0.33
176,dropoff,2025,3,23,Staten Island,Oakwood,false,0.33
176,dropoff,2025,4,13,Staten Island,Oakwood,false,0.33
176,dropoff,2025,5,31,Staten Island,Oakwood,false,0.33
176,dropoff,2025,6,27,Staten Island,Oakwood,false,0.33
176,pickup,2024,5,1,Staten Island,Oakwood,false,0.0
176,pickup,2025,5,1,Staten Island,Oakwood,false,0.0
177,dropoff,2024,2,735,Brooklyn,Ocean Hill,false,0.1793
177,dropoff,2024,3,867,Brooklyn,Ocean Hill,false,0.1793
177,dropoff,2024,4,871,Brooklyn,Ocean Hill,false,0.1793
177,dropoff,2024,5,915,Brooklyn,Ocean Hill,false,0.1793
177,dropoff,2024,6,902,Brooklyn,Ocean Hill,false,0.1793
177,dropoff,2025,2,759,Brooklyn,Ocean Hill,false,0.1793
177,dropoff,2025,3,897,Brooklyn,Ocean Hill,false,0.1793
177,dropoff,2025,4,876,Brooklyn,Ocean Hill,false,0.1793
177,dropoff,2025,5,1012,Brooklyn,Ocean Hill,false,0.1793
177,dropoff,2025,6,1044,Brooklyn,Ocean Hill,false,0.1793
177,pickup,2024,2,333,Brooklyn,Ocean Hill,false,0.1408
177,pickup,2024,3,428,Brooklyn,Ocean Hill,false,0.1408
177,pickup,2024,4,431,Brooklyn,Ocean Hill,false,0.1408
177,pickup,2024,5,444,Brooklyn,Ocean Hill,false,0.1408
177,pickup,2024,6,416,Brooklyn,Ocean Hill,false,0.1408
177,pickup,2025,2,426,Brooklyn,Ocean Hill,false,0.1408
177,pickup,2025,3,440,Brooklyn,Ocean Hill,false,0.1408
177,pickup,2025,4,444,Brooklyn,Ocean Hill,false,0.1408
177,pickup,2025,5,491,Brooklyn,Ocean Hill,false,0.1408
177,pickup,2025,6,552,Brooklyn,Ocean Hill,false,0.1408
178,dropoff,2024,2,247,Brooklyn,Ocean Parkway South,false,0.2638
178,dropoff,2024,3,272,Brooklyn,Ocean Parkway South,false,0.2638
178,dropoff,2024,4,231,Brooklyn,Ocean Parkway South,false,0.2638
178,dropoff,2024,5,311,Brooklyn,Ocean Parkway South,false,0.2638
178,dropoff,2024,6,228,Brooklyn,Ocean Parkway South,false,0.2638
178,dropoff,2025,2,252,Brooklyn,Ocean Parkway South,false,0.2638
178,dropoff,2025,3,312,Brooklyn,Ocean Parkway South,false,0.2638
178,dropoff,2025,4,282,Brooklyn,Ocean Parkway South,false,0.2638
178,dropoff,2025,5,244,Brooklyn,Ocean Parkway South,false,0.2638
178,dropoff,2025,6,273,Brooklyn,Ocean Parkway South,false,0.2638
178,pickup,2024,2,37,Brooklyn,Ocean Parkway South,false,0.3192
178,pickup,2024,3,49,Brooklyn,Ocean Parkway South,false,0.3192
178,pickup,2024,4,56,Brooklyn,Ocean Parkway South,false,0.3192
178,pickup,2024,5,97,Brooklyn,Ocean Parkway South,false,0.3192
178,pickup,2024,6,68,Brooklyn,Ocean Parkway South,false,0.3192
178,pickup,2025,2,56,Brooklyn,Ocean Parkway South,false,0.3192
178,pickup,2025,3,72,Brooklyn,Ocean Parkway South,false,0.3192
178,pickup,2025,4,79,Brooklyn,Ocean Parkway South,false,0.3192
178,pickup,2025,5,81,Brooklyn,Ocean Parkway South,false,0.3192
178,pickup,2025,6,91,Brooklyn,Ocean Parkway South,false,0.3192
179,dropoff,2024,2,2221,Queens,Old Astoria,false,0.4054
179,dropoff,2024,3,2722,Queens,Old Astoria,false,0.4054
179,dropoff,2024,4,2482,Queens,Old Astoria,false,0.4054
179,dropoff,2024,5,2563,Queens,Old Astoria,false,0.4054
179,dropoff,2024,6,2403,Queens,Old Astoria,false,0.4054
179,dropoff,2025,2,2088,Queens,Old Astoria,false,0.4054
179,dropoff,2025,3,2769,Queens,Old Astoria,false,0.4054
179,dropoff,2025,4,2305,Queens,Old Astoria,false,0.4054
179,dropoff,2025,5,2763,Queens,Old Astoria,false,0.4054
179,dropoff,2025,6,2506,Queens,Old Astoria,false,0.4054
179,pickup,2024,2,357,Queens,Old Astoria,false,0.1374
179,pickup,2024,3,460,Queens,Old Astoria,false,0.1374
179,pickup,2024,4,412,Queens,Old Astoria,false,0.1374
179,pickup,2024,5,442,Queens,Old Astoria,false,0.1374
179,pickup,2024,6,447,Queens,Old Astoria,false,0.1374
179,pickup,2025,2,392,Queens,Old Astoria,false,0.1374
179,pickup,2025,3,499,Queens,Old Astoria,false,0.1374
179,pickup,2025,4,469,Queens,Old Astoria,false,0.1374
179,pickup,2025,5,526,Queens,Old Astoria,false,0.1374
179,pickup,2025,6,508,Queens,Old Astoria,false,0.1374
180,dropoff,2024,2,329,Queens,Ozone Park,false,0.0895
180,dropoff,2024,3,344,Queens,Ozone Park,false,0.0895
180,dropoff,2024,4,362,Queens,Ozone Park,false,0.0895
180,dropoff,2024,5,385,Queens,Ozone Park,false,0.0895
180,dropoff,2024,6,391,Queens,Ozone Park,false,0.0895
180,dropoff,2025,2,330,Queens,Ozone Park,false,0.0895
180,dropoff,2025,3,364,Queens,Ozone Park,false,0.0895
180,dropoff,2025,4,404,Queens,Ozone Park,false,0.0895
180,dropoff,2025,5,436,Queens,Ozone Park,false,0.0895
180,dropoff,2025,6,429,Queens,Ozone Park,false,0.0895
180,pickup,2024,2,59,Queens,Ozone Park,false,0.1399
180,pickup,2024,3,85,Queens,Ozone Park,false,0.1399
180,pickup,2024,4,86,Queens,Ozone Park,false,0.1399
180,pickup,2024,5,113,Queens,Ozone Park,false,0.1399
180,pickup,2024,6,93,Queens,Ozone Park,false,0.1399
180,pickup,2025,2,84,Queens,Ozone Park,false,0.1399
180,pickup,2025,3,91,Queens,Ozone Park,false,0.1399
180,pickup,2025,4,102,Queens,Ozone Park,false,0.1399
180,pickup,2025,5,131,Queens,Ozone Park,false,0.1399
180,pickup,2025,6,117,Queens,Ozone Park,false,0.1399
181,dropoff,2024,2,7422,Brooklyn,Park Slope,false,0.4924
181,dropoff,2024,3,8286,Brooklyn,Park Slope,false,0.4924
181,dropoff,2024,4,7994,Brooklyn,Park Slope,false,0.4924
181,dropoff,2024,5,8038,Brooklyn,Park Slope,false,0.4924
181,dropoff,2024,6,7850,Brooklyn,Park Slope,false,0.4924
181,dropoff,2025,2,7086,Brooklyn,Park Slope,false,0.4924
181,dropoff,2025,3,8255,Brooklyn,Park Slope,false,0.4924
181,dropoff,2025,4,8178,Brooklyn,Park Slope,false,0.4924
181,dropoff,2025,5,9017,Brooklyn,Park Slope,false,0.4924
181,dropoff,2025,6,8092,Brooklyn,Park Slope,false,0.4924
181,pickup,2024,2,756,Brooklyn,Park Slope,false,0.1628
181,pickup,2024,3,978,Brooklyn,Park Slope,false,0.1628
181,pickup,2024,4,924,Brooklyn,Park Slope,false,0.1628
181,pickup,2024,5,937,Brooklyn,Park Slope,false,0.1628
181,pickup,2024,6,895,Brooklyn,Park Slope,false,0.1628
181,pickup,2025,2,828,Brooklyn,Park Slope,false,0.1628
181,pickup,2025,3,1019,Brooklyn,Park Slope,false,0.1628
181,pickup,2025,4,1082,Brooklyn,Park Slope,false,0.1628
181,pickup,2025,5,1188,Brooklyn,Park Slope,false,0.1628
181,pickup,2025,6,1115,Brooklyn,Park Slope,false,0.1628
182,dropoff,2024,2,327,Bronx,Parkchester,false,0.2861
182,dropoff,2024,3,433,Bronx,Parkchester,false,0.2861
182,dropoff,2024,4,373,Bronx,Parkchester,false,0.2861
182,dropoff,2024,5,434,Bronx,Parkchester,false,0.2861
182,dropoff,2024,6,401,Bronx,Parkchester,false,0.2861
182,dropoff,2025,2,409,Bronx,Parkchester,false,0.2861
182,dropoff,2025,3,440,Bronx,Parkchester,false,0.2861
182,dropoff,2025,4,460,Bronx,Parkchester,false,0.2861
182,dropoff,2025,5,535,Bronx,Parkchester,false,0.2861
182,dropoff,2025,6,548,Bronx,Parkchester,false,0.2861
182,pickup,2024,2,199,Bronx,Parkchester,false,0.3028
182,pickup,2024,3,269,Bronx,Parkchester,false,0.3028
182,pickup,2024,4,225,Bronx,Parkchester,false,0.3028
182,pickup,2024,5,266,Bronx,Parkchester,false,0.3028
182,pickup,2024,6,220,Bronx,Parkchester,false,0.3028
182,pickup,2025,2,206,Bronx,Parkchester,false,0.3028
182,pickup,2025,3,277,Bronx,Parkchester,false,0.3028
182,pickup,2025,4,280,Bronx,Parkchester,false,0.3028
182,pickup,2025,5,260,Bronx,Parkchester,false,0.3028
182,pickup,2025,6,320,Bronx,Parkchester,false,0.3028
183,dropoff,2024,2,102,Bronx,Pelham Bay,false,0.2672
183,dropoff,2024,3,144,Bronx,Pelham Bay,false,0.2672
183,dropoff,2024,4,120,Bronx,Pelham Bay,false,0.2672
183,dropoff,2024,5,134,Bronx,Pelham Bay,false,0.2672
183,dropoff,2024,6,140,Bronx,Pelham Bay,false,0.2672
183,dropoff,2025,2,119,Bronx,Pelham Bay,false,0.2672
183,dropoff,2025,3,153,Bronx,Pelham Bay,false,0.2672
183,dropoff,2025,4,129,Bronx,Pelham Bay,false,0.2672
183,dropoff,2025,5,160,Bronx,Pelham Bay,false,0.2672
183,dropoff,2025,6,168,Bronx,Pelham Bay,false,0.2672
183,pickup,2024,2,47,Bronx,Pelham Bay,false,0.2218
183,pickup,2024,3,55,Bronx,Pelham Bay,false,0.2218
183,pickup,2024,4,55,Bronx,Pelham Bay,false,0.2218
183,pickup,2024,5,53,Bronx,Pelham Bay,false,0.2218
183,pickup,2024,6,38,Bronx,Pelham Bay,false,0.2218
183,pickup,2025,2,50,Bronx,Pelham Bay,false,0.2218
183,pickup,2025,3,66,Bronx,Pelham Bay,false,0.2218
183,pickup,2025,4,63,Bronx,Pelham Bay,false,0.2218
183,pickup,2025,5,47,Bronx,Pelham Bay,false,0.2218
183,pickup,2025,6,61,Bronx,Pelham Bay,false,0.2218
184,dropoff,2024,2,18,Bronx,Pelham Bay Park,false,0.1681
184,dropoff,2024,3,27,Bronx,Pelham Bay Park,false,0.1681
184,dropoff,2024,4,20,Bronx,Pelham Bay Park,false,0.1681
184,dropoff,2024,5,21,Bronx,Pelham Bay Park,false,0.1681
184,dropoff,2024,6,33,Bronx,Pelham Bay Park,false,0.1681
184,dropoff,2025,2,18,Bronx,Pelham Bay Park,false,0.1681
184,dropoff,2025,3,17,Bronx,Pelham Bay Park,false,0.1681
184,dropoff,2025,4,22,Bronx,Pelham Bay Park,false,0.1681
184,dropoff,2025,5,20,Bronx,Pelham Bay Park,false,0.1681
184,dropoff,2025,6,34,Bronx,Pelham Bay Park,false,0.1681
184,pickup,2024,2,6,Bronx,Pelham Bay Park,false,0.2778
184,pickup,2024,3,7,Bronx,Pelham Bay Park,false,0.2778
184,pickup,2024,4,5,Bronx,Pelham Bay Park,false,0.2778
184,pickup,2024,5,7,Bronx,Pelham Bay Park,false,0.2778
184,pickup,2024,6,11,Bronx,Pelham Bay Park,false,0.2778
184,pickup,2025,2,5,Bronx,Pelham Bay Park,false,0.2778
184,pickup,2025,3,7,Bronx,Pelham Bay Park,false,0.2778
184,pickup,2025,4,6,Bronx,Pelham Bay Park,false,0.2778
184,pickup,2025,5,11,Bronx,Pelham Bay Park,false,0.2778
184,pickup,2025,6,13,Bronx,Pelham Bay Park,false,0.2778
185,dropoff,2024,2,291,Bronx,Pelham Parkway,false,0.2203
185,dropoff,2024,3,309,Bronx,Pelham Parkway,false,0.2203
185,dropoff,2024,4,346,Bronx,Pelham Parkway,false,0.2203
185,dropoff,2024,5,320,Bronx,Pelham Parkway,false,0.2203
185,dropoff,2024,6,341,Bronx,Pelham Parkway,false,0.2203
185,dropoff,2025,2,225,Bronx,Pelham Parkway,false,0.2203
185,dropoff,2025,3,287,Bronx,Pelham Parkway,false,0.2203
185,dropoff,2025,4,337,Bronx,Pelham Parkway,false,0.2203
185,dropoff,2025,5,350,Bronx,Pelham Parkway,false,0.2203
185,dropoff,2025,6,393,Bronx,Pelham Parkway,false,0.2203
185,pickup,2024,2,98,Bronx,Pelham Parkway,false,0.1496
185,pickup,2024,3,98,Bronx,Pelham Parkway,false,0.1496
185,pickup,2024,4,107,Bronx,Pelham Parkway,false,0.1496
185,pickup,2024,5,104,Bronx,Pelham Parkway,false,0.1496
185,pickup,2024,6,81,Bronx,Pelham Parkway,false,0.1496
185,pickup,2025,2,85,Bronx,Pelham Parkway,false,0.1496
185,pickup,2025,3,108,Bronx,Pelham Parkway,false,0.1496
185,pickup,2025,4,121,Bronx,Pelham Parkway,false,0.1496
185,pickup,2025,5,149,Bronx,Pelham Parkway,false,0.1496
185,pickup,2025,6,134,Bronx,Pelham Parkway,false,0.1496
186,dropoff,2024,2,60227,Manhattan,Penn Station/Madison Sq West,true,1.0
186,dropoff,2024,3,68271,Manhattan,Penn Station/Madison Sq West,true,1.0
186,dropoff,2024,4,66320,Manhattan,Penn Station/Madison Sq West,true,1.0
186,dropoff,2024,5,70112,Manhattan,Penn Station/Madison Sq West,true,1.0
186,dropoff,2024,6,67637,Manhattan,Penn Station/Madison Sq West,true,1.0
186,dropoff,2025,2,58986,Manhattan,Penn Station/Madison Sq West,true,1.0
186,dropoff,2025,3,71886,Manhattan,Penn Station/Madison Sq West,true,1.0
186,dropoff,2025,4,69033,Manhattan,Penn Station/Madison Sq West,true,1.0
186,dropoff,2025,5,67024,Manhattan,Penn Station/Madison Sq West,true,1.0
186,dropoff,2025,6,65302,Manhattan,Penn Station/Madison Sq West,true,1.0
186,pickup,2024,2,97049,Manhattan,Penn Station/Madison Sq West,true,1.0
186,pickup,2024,3,108424,Manhattan,Penn Station/Madison Sq West,true,1.0
186,pickup,2024,4,105779,Manhattan,Penn Station/Madison Sq West,true,1.0
186,pickup,2024,5,108775,Manhattan,Penn Station/Madison Sq West,true,1.0
186,pickup,2024,6,105749,Manhattan,Penn Station/Madison Sq West,true,1.0
186,pickup,2025,2,101774,Manhattan,Penn Station/Madison Sq West,true,1.0
186,pickup,2025,3,119974,Manhattan,Penn Station/Madison Sq West,true,1.0
186,pickup,2025,4,115624,Manhattan,Penn Station/Madison Sq West,true,1.0
186,pickup,2025,5,111870,Manhattan,Penn Station/Madison Sq West,true,1.0
186,pickup,2025,6,110407,Manhattan,Penn Station/Madison Sq West,true,1.0
187,dropoff,2024,2,24,Staten Island,Port Richmond,false,0.4453
187,dropoff,2024,3,23,Staten Island,Port Richmond,false,0.4453
187,dropoff,2024,4,20,Staten Island,Port Richmond,false,0.4453
187,dropoff,2024,5,34,Staten Island,Port Richmond,false,0.4453
187,dropoff,2024,6,27,Staten Island,Port Richmond,false,0.4453
187,dropoff,2025,2,16,Staten Island,Port Richmond,false,0.4453
187,dropoff,2025,3,17,Staten Island,Port Richmond,false,0.4453
187,dropoff,2025,4,29,Staten Island,Port Richmond,false,0.4453
187,dropoff,2025,5,25,Staten Island,Port Richmond,false,0.4453
187,dropoff,2025,6,23,Staten Island,Port Richmond,false,0.4453
187,pickup,2024,2,4,Staten Island,Port Richmond,false,0.0
187,pickup,2024,3,1,Staten Island,Port Richmond,false,0.0
187,pickup,2025,2,1,Staten Island,Port Richmond,false,0.0
187,pickup,2025,3,1,Staten Island,Port Richmond,false,0.0
187,pickup,2025,4,1,Staten Island,Port Richmond,false,0.0
188,dropoff,2024,2,2050,Brooklyn,Prospect-Lefferts Gardens,false,0.2877
188,dropoff,2024,3,2365,Brooklyn,Prospect-Lefferts Gardens,false,0.2877
188,dropoff,2024,4,2350,Brooklyn,Prospect-Lefferts Gardens,false,0.2877
188,dropoff,2024,5,2635,Brooklyn,Prospect-Lefferts Gardens,false,0.2877
188,dropoff,2024,6,2411,Brooklyn,Prospect-Lefferts Gardens,false,0.2877
188,dropoff,2025,2,2070,Brooklyn,Prospect-Lefferts Gardens,false,0.2877
188,dropoff,2025,3,2487,Brooklyn,Prospect-Lefferts Gardens,false,0.2877
188,dropoff,2025,4,2379,Brooklyn,Prospect-Lefferts Gardens,false,0.2877
188,dropoff,2025,5,2685,Brooklyn,Prospect-Lefferts Gardens,false,0.2877
188,dropoff,2025,6,2688,Brooklyn,Prospect-Lefferts Gardens,false,0.2877
188,pickup,2024,2,571,Brooklyn,Prospect-Lefferts Gardens,false,0.1596
188,pickup,2024,3,762,Brooklyn,Prospect-Lefferts Gardens,false,0.1596
188,pickup,2024,4,834,Brooklyn,Prospect-Lefferts Gardens,false,0.1596
188,pickup,2024,5,925,Brooklyn,Prospect-Lefferts Gardens,false,0.1596
188,pickup,2024,6,805,Brooklyn,Prospect-Lefferts Gardens,false,0.1596
188,pickup,2025,2,801,Brooklyn,Prospect-Lefferts Gardens,false,0.1596
188,pickup,2025,3,900,Brooklyn,Prospect-Lefferts Gardens,false,0.1596
188,pickup,2025,4,910,Brooklyn,Prospect-Lefferts Gardens,false,0.1596
188,pickup,2025,5,989,Brooklyn,Prospect-Lefferts Gardens,false,0.1596
188,pickup,2025,6,975,Brooklyn,Prospect-Lefferts Gardens,false,0.1596
189,dropoff,2024,2,2364,Brooklyn,Prospect Heights,false,0.4352
189,dropoff,2024,3,2793,Brooklyn,Prospect Heights,false,0.4352
189,dropoff,2024,4,2623,Brooklyn,Prospect Heights,false,0.4352
189,dropoff,2024,5,2794,Brooklyn,Prospect Heights,false,0.4352
189,dropoff,2024,6,2571,Brooklyn,Prospect Heights,false,0.4352
189,dropoff,2025,2,2294,Brooklyn,Prospect Heights,false,0.4352
189,dropoff,2025,3,2896,Brooklyn,Prospect Heights,false,0.4352
189,dropoff,2025,4,2652,Brooklyn,Prospect Heights,false,0.4352
189,dropoff,2025,5,2971,Brooklyn,Prospect Heights,false,0.4352
189,dropoff,2025,6,2769,Brooklyn,Prospect Heights,false,0.4352
189,pickup,2024,2,245,Brooklyn,Prospect Heights,false,0.1838
189,pickup,2024,3,256,Brooklyn,Prospect Heights,false,0.1838
189,pickup,2024,4,274,Brooklyn,Prospect Heights,false,0.1838
189,pickup,2024,5,315,Brooklyn,Prospect Heights,false,0.1838
189,pickup,2024,6,259,Brooklyn,Prospect Heights,false,0.1838
189,pickup,2025,2,242,Brooklyn,Prospect Heights,false,0.1838
189,pickup,2025,3,297,Brooklyn,Prospect Heights,false,0.1838
189,pickup,2025,4,308,Brooklyn,Prospect Heights,false,0.1838
189,pickup,2025,5,319,Brooklyn,Prospect Heights,false,0.1838
189,pickup,2025,6,303,Brooklyn,Prospect Heights,false,0.1838
190,dropoff,2024,2,334,Brooklyn,Prospect Park,false,0.5589
190,dropoff,2024,3,388,Brooklyn,Prospect Park,false,0.5589
190,dropoff,2024,4,460,Brooklyn,Prospect Park,false,0.5589
190,dropoff,2024,5,439,Brooklyn,Prospect Park,false,0.5589
190,dropoff,2024,6,451,Brooklyn,Prospect Park,false,0.5589
190,dropoff,2025,2,270,Brooklyn,Prospect Park,false,0.5589
190,dropoff,2025,3,309,Brooklyn,Prospect Park,false,0.5589
190,dropoff,2025,4,385,Brooklyn,Prospect Park,false,0.5589
190,dropoff,2025,5,383,Brooklyn,Prospect Park,false,0.5589
190,dropoff,2025,6,355,Brooklyn,Prospect Park,false,0.5589
190,pickup,2024,2,36,Brooklyn,Prospect Park,false,0.1792
190,pickup,2024,3,40,Brooklyn,Prospect Park,false,0.1792
190,pickup,2024,4,64,Brooklyn,Prospect Park,false,0.1792
190,pickup,2024,5,60,Brooklyn,Prospect Park,false,0.1792
190,pickup,2024,6,79,Brooklyn,Prospect Park,false,0.1792
190,pickup,2025,2,41,Brooklyn,Prospect Park,false,0.1792
190,pickup,2025,3,66,Brooklyn,Prospect Park,false,0.1792
190,pickup,2025,4,109,Brooklyn,Prospect Park,false,0.1792
190,pickup,2025,5,86,Brooklyn,Prospect Park,false,0.1792
190,pickup,2025,6,52,Brooklyn,Prospect Park,false,0.1792
191,dropoff,2024,2,639,Queens,Queens Village,false,0.0626
191,dropoff,2024,3,775,Queens,Queens Village,false,0.0626
191,dropoff,2024,4,791,Queens,Queens Village,false,0.0626
191,dropoff,2024,5,885,Queens,Queens Village,false,0.0626
191,dropoff,2024,6,793,Queens,Queens Village,false,0.0626
191,dropoff,2025,2,607,Queens,Queens Village,false,0.0626
191,dropoff,2025,3,684,Queens,Queens Village,false,0.0626
191,dropoff,2025,4,710,Queens,Queens Village,false,0.0626
191,dropoff,2025,5,813,Queens,Queens Village,false,0.0626
191,dropoff,2025,6,824,Queens,Queens Village,false,0.0626
191,pickup,2024,2,224,Queens,Queens Village,false,0.1093
191,pickup,2024,3,339,Queens,Queens Village,false,0.1093
191,pickup,2024,4,318,Queens,Queens Village,false,0.1093
191,pickup,2024,5,329,Queens,Queens Village,false,0.1093
191,pickup,2024,6,254,Queens,Queens Village,false,0.1093
191,pickup,2025,2,165,Queens,Queens Village,false,0.1093
191,pickup,2025,3,252,Queens,Queens Village,false,0.1093
191,pickup,2025,4,276,Queens,Queens Village,false,0.1093
191,pickup,2025,5,261,Queens,Queens Village,false,0.1093
191,pickup,2025,6,252,Queens,Queens Village,false,0.1093
192,dropoff,2024,2,233,Queens,Queensboro Hill,false,0.1706
192,dropoff,2024,3,271,Queens,Queensboro Hill,false,0.1706
192,dropoff,2024,4,275,Queens,Queensboro Hill,false,0.1706
192,dropoff,2024,5,276,Queens,Queensboro Hill,false,0.1706
192,dropoff,2024,6,264,Queens,Queensboro Hill,false,0.1706
192,dropoff,2025,2,169,Queens,Queensboro Hill,false,0.1706
192,dropoff,2025,3,229,Queens,Queensboro Hill,false,0.1706
192,dropoff,2025,4,234,Queens,Queensboro Hill,false,0.1706
192,dropoff,2025,5,246,Queens,Queensboro Hill,false,0.1706
192,dropoff,2025,6,246,Queens,Queensboro Hill,false,0.1706
192,pickup,2024,2,51,Queens,Queensboro Hill,false,0.0909
192,pickup,2024,3,46,Queens,Queensboro Hill,false,0.0909
192,pickup,2024,4,42,Queens,Queensboro Hill,false,0.0909
192,pickup,2024,5,49,Queens,Queensboro Hill,false,0.0909
192,pickup,2024,6,54,Queens,Queensboro Hill,false,0.0909
192,pickup,2025,2,32,Queens,Queensboro Hill,false,0.0909
192,pickup,2025,3,49,Queens,Queensboro Hill,false,0.0909
192,pickup,2025,4,50,Queens,Queensboro Hill,false,0.0909
192,pickup,2025,5,44,Queens,Queensboro Hill,false,0.0909
192,pickup,2025,6,64,Queens,Queensboro Hill,false,0.0909
193,dropoff,2024,2,1632,Queens,Queensbridge/Ravenswood,false,0.1622
193,dropoff,2024,3,2125,Queens,Queensbridge/Ravenswood,false,0.1622
193,dropoff,2024,4,2064,Queens,Queensbridge/Ravenswood,false,0.1622
193,dropoff,2024,5,2057,Queens,Queensbridge/Ravenswood,false,0.1622
193,dropoff,2024,6,1838,Queens,Queensbridge/Ravenswood,false,0.1622
193,dropoff,2025,2,1518,Queens,Queensbridge/Ravenswood,false,0.1622
193,dropoff,2025,3,1777,Queens,Queensbridge/Ravenswood,false,0.1622
193,dropoff,2025,4,1792,Queens,Queensbridge/Ravenswood,false,0.1622
193,dropoff,2025,5,2009,Queens,Queensbridge/Ravenswood,false,0.1622
193,dropoff,2025,6,2296,Queens,Queensbridge/Ravenswood,false,0.1622
193,pickup,2024,2,1252,Queens,Queensbridge/Ravenswood,false,0.0622
193,pickup,2024,3,1542,Queens,Queensbridge/Ravenswood,false,0.0622
193,pickup,2024,4,1542,Queens,Queensbridge/Ravenswood,false,0.0622
193,pickup,2024,5,1400,Queens,Queensbridge/Ravenswood,false,0.0622
193,pickup,2024,6,1077,Queens,Queensbridge/Ravenswood,false,0.0622
193,pickup,2025,2,1019,Queens,Queensbridge/Ravenswood,false,0.0622
193,pickup,2025,3,1000,Queens,Queensbridge/Ravenswood,false,0.0622
193,pickup,2025,4,1057,Queens,Queensbridge/Ravenswood,false,0.0622
193,pickup,2025,5,1009,Queens,Queensbridge/Ravenswood,false,0.0622
193,pickup,2025,6,1127,Queens,Queensbridge/Ravenswood,false,0.0622
